CpG,Beta,SE,P,StudyID
cg23919111,-0.04,0.00469,1.2e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg12992827,-0.041,0.00491,7e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg04908961,-0.074,0.00905,4.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg09154880,-0.024,0.00549,9.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13614617,-0.04,0.00724,2.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg27187881,-0.027,0.00539,5.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03647927,-0.026,0.00566,6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04704634,0.043,0.00811,8.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg20035980,-0.029,0.0052,2.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12036924,0.024,0.0056,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03634479,0.014,0.00276,3.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01385679,-0.074,0.00842,2.4e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg08592234,-0.017,0.00383,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24452260,0.024,0.00519,4.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02697979,-0.052,0.00634,4.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg15361215,-0.026,0.00612,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01668281,-0.018,0.00413,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09237846,0.026,0.005,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14102988,0.02,0.00469,2.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04652282,-0.04,0.00689,6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg23026228,-0.026,0.00637,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00622166,-0.04,0.00747,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03162314,-0.021,0.00488,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02505015,0.036,0.00727,7.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg25420839,-0.026,0.00432,1.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg25376310,-0.059,0.00724,4.8e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg00142036,-0.016,0.00351,4.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20442536,-0.018,0.0042,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06575692,0.043,0.00784,5.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13643452,0.029,0.00502,1.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg09594210,-0.034,0.00615,5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg06294766,-0.033,0.0082,5.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25205699,0.021,0.00449,4.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14026109,0.034,0.00769,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23719157,-0.037,0.00663,3.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12587087,0.036,0.00867,2.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22518208,0.022,0.00551,6.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14635955,0.021,0.00471,5.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20322193,-0.046,0.00461,1e-23,Robert-F-Hillary_Incident_COPD_Basic_model
cg21095280,-0.062,0.0098,3.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13060704,-0.05,0.00774,8.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg15576918,-0.042,0.00805,2.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00658743,-0.019,0.00426,9.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18301583,0.026,0.0035,2.3e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg02124514,0.027,0.00505,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg20237264,-0.037,0.00781,1.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06024079,-0.029,0.00463,2.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07328519,-0.053,0.00729,2.3e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg05055821,0.021,0.00482,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06230839,0.02,0.00388,3.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg22330512,0.023,0.00502,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02729030,-0.038,0.00682,3.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg03358636,-0.052,0.00493,2.5e-26,Robert-F-Hillary_Incident_COPD_Basic_model
cg26878190,-0.041,0.00638,9.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg08932654,-0.022,0.00512,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26908328,-0.04,0.00417,2.8e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg08866634,-0.036,0.00464,9.7e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg17606491,0.04,0.00979,4.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15835825,0.027,0.00553,7.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05703230,-0.039,0.00696,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02962602,-0.027,0.00678,7.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13008174,-0.063,0.0095,3.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg25767433,-0.039,0.00794,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01101522,-0.04,0.00812,7.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23916896,-0.046,0.00328,7.2e-45,Robert-F-Hillary_Incident_COPD_Basic_model
cg03832440,-0.014,0.00337,3.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14276584,0.023,0.00462,6.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05284742,-0.11,0.00773,1.9e-49,Robert-F-Hillary_Incident_COPD_Basic_model
cg09023604,0.031,0.00756,5.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00831127,-0.029,0.0054,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24635112,0.048,0.00875,3.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg00055529,0.012,0.00252,3.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18739675,-0.032,0.0067,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01290904,-0.036,0.00565,1.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg17284326,-0.045,0.00962,2.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14797899,-0.035,0.00883,8.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00583733,-0.043,0.00856,5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08486269,0.028,0.00561,4.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg11259937,-0.039,0.00777,4.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09504612,-0.034,0.00765,6.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13985437,-0.054,0.00579,1.3e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg23299807,-0.039,0.00775,4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24591861,0.028,0.00622,5.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26933683,-0.028,0.00708,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01665118,-0.026,0.00635,3.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12680205,-0.057,0.00814,2.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg05427381,-0.03,0.00578,1.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12670943,0.042,0.00835,4.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09706133,-0.06,0.01092,4.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg05429448,0.031,0.00477,1.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg20722210,0.022,0.00509,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09837977,-0.046,0.00631,2.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg24090911,-0.062,0.00469,5.4e-40,Robert-F-Hillary_Incident_COPD_Basic_model
cg05914150,0.03,0.00747,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15304308,-0.029,0.00603,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21242918,0.02,0.00428,3.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14599380,-0.033,0.00781,3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07993350,-0.029,0.00665,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26666978,-0.052,0.00667,8.3e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg15908709,-0.032,0.0039,6.2e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg11494773,-0.026,0.00391,3.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg06154597,-0.05,0.00821,1.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg03275648,-0.026,0.00655,9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26361535,-0.052,0.00388,4.4e-40,Robert-F-Hillary_Incident_COPD_Basic_model
cg07541020,0.022,0.0053,4.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22301736,0.036,0.0087,4.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08006956,-0.053,0.00864,8.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg26164488,-0.062,0.00602,4.7e-25,Robert-F-Hillary_Incident_COPD_Basic_model
cg24037651,-0.025,0.00538,3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10730712,0.028,0.00437,2.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22611504,0.019,0.00485,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11826475,-0.053,0.00952,2.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg14659511,0.038,0.00879,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12769732,-0.029,0.0071,5.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25422405,0.03,0.00675,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23322172,0.031,0.00521,2.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg12475182,-0.02,0.00479,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06567920,-0.044,0.00648,1.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg06924081,0.032,0.00819,8.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09938213,-0.032,0.00741,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24587297,-0.026,0.00559,4.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04891053,-0.055,0.00931,3.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg23377395,-0.021,0.00459,4.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26963632,-0.05,0.00612,3.8e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg20686403,-0.037,0.009,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11801110,-0.052,0.00713,3.3e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg24142464,-0.046,0.00534,4.1e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg12451153,0.028,0.00502,2.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg03045079,-0.024,0.00588,3.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20869844,0.017,0.0041,2.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15011409,0.022,0.00383,7.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04276626,-0.039,0.00527,1.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg02795981,-0.032,0.00692,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26550214,-0.035,0.00496,2.7e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg26894354,-0.042,0.00688,8.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg06264679,-0.028,0.00648,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16234490,-0.042,0.00987,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21382567,0.039,0.00755,3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12655416,-0.037,0.00571,1.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg23629393,-0.046,0.00924,6.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00647262,-0.028,0.00681,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06819923,-0.052,0.00591,1.5e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg27628849,0.04,0.01019,8.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20784207,0.021,0.00503,3.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10721220,-0.033,0.00526,3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg02233149,-0.069,0.00789,3.9e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg15689036,-0.027,0.00631,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13505393,-0.035,0.00779,5.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13594463,0.027,0.00659,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05468458,-0.027,0.00657,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15405439,0.023,0.00513,8.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09502149,-0.079,0.00926,1.2e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg27380915,-0.021,0.00462,7.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08331398,-0.058,0.00716,4.1e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg04894537,-0.05,0.00724,5.8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg09028383,-0.041,0.01002,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19488093,0.022,0.00535,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07012926,0.02,0.00447,9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02668843,0.024,0.0048,7.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02611240,-0.02,0.00438,4.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21034676,0.017,0.00348,9.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01604411,-0.027,0.00582,4.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21855211,-0.014,0.00269,1.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05222924,0.018,0.00383,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12360736,-0.032,0.00527,9.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg18383890,-0.046,0.00638,4.8e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg05452899,0.022,0.00515,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04254487,0.028,0.0052,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08899105,-0.04,0.00718,2.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12932306,-0.025,0.00634,9.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21240736,-0.031,0.00608,3.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg22786472,-0.044,0.00614,1.2e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg05117638,-0.031,0.00448,3.7e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg16993682,-0.026,0.00596,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04070847,0.026,0.00487,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14580211,-0.12,0.00569,1.6e-103,Robert-F-Hillary_Incident_COPD_Basic_model
cg02416781,-0.051,0.01016,5.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24821554,-0.035,0.00736,2.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23654219,-0.029,0.0067,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00294956,-0.025,0.00599,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20590797,-0.038,0.009,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01271805,-0.032,0.00681,2.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18345924,-0.026,0.00504,3.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19547141,-0.037,0.00561,5.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg00687073,-0.026,0.00632,3.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02364826,-0.038,0.00662,7.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg22301854,0.025,0.00547,5.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11433629,0.029,0.00746,7.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18715236,0.029,0.00636,4.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06376598,0.02,0.0042,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27450867,-0.026,0.00649,8.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09924998,-0.025,0.00644,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19939077,-0.04,0.00468,2.5e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg12793610,-0.034,0.00534,1.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg27160537,0.047,0.01113,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10512535,-0.03,0.00769,8.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13399816,-0.05,0.00478,1.7e-25,Robert-F-Hillary_Incident_COPD_Basic_model
cg20457275,0.019,0.0047,6.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19235307,-0.037,0.00841,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23416081,-0.032,0.00641,7.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02431866,-0.035,0.00828,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03807883,-0.046,0.00873,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg11343657,0.018,0.00464,6.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23361275,-0.019,0.00357,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04508114,0.044,0.00793,3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg07815521,-0.036,0.00681,8.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12163490,0.021,0.00516,7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10090568,-0.027,0.00562,2.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06226150,-0.048,0.00629,3.8e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg05759948,-0.043,0.00905,2.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12184221,0.026,0.00497,2.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg10946669,0.025,0.00461,3.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg10012530,-0.041,0.00779,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01858866,-0.075,0.00771,3.4e-22,Robert-F-Hillary_Incident_COPD_Basic_model
cg23639565,-0.021,0.00542,8.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01468567,-0.026,0.006,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23233742,-0.06,0.00656,5.6e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg06430220,-0.035,0.00737,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09761503,-0.055,0.01207,5.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26352795,-0.068,0.00836,6.3e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg14209784,-0.028,0.00556,4.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24310959,-0.064,0.0096,3.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg07375851,-0.037,0.00823,5.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg05119988,-0.032,0.00569,1.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg01832005,0.023,0.00511,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05753799,-0.031,0.0079,9.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10901633,-0.037,0.00893,3.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23766360,-0.041,0.00914,7.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03633120,-0.049,0.00649,7.7e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg19266387,0.021,0.00513,6.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05352838,-0.046,0.00671,7.4e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg21963854,0.037,0.00615,1.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg19408398,0.015,0.00367,7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18419276,-0.022,0.00424,3.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg16625770,0.018,0.00407,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04039799,-0.044,0.00712,6.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13832201,-0.058,0.00765,3.6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg18603538,-0.034,0.0084,4.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18718692,-0.039,0.01,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21322248,-0.026,0.00479,8.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg11118962,-0.03,0.00598,5.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08559712,0.028,0.00555,4.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg10423607,0.021,0.00467,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19078067,0.028,0.00665,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16836589,-0.017,0.00378,9.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10423842,-0.029,0.00642,6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16801797,-0.027,0.00622,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00505318,-0.049,0.00875,3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg17359265,-0.11,0.01196,1.9e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg04636834,-0.047,0.00616,3.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg06626750,-0.047,0.00561,5.4e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg06884254,0.034,0.00754,7.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg15112910,-0.026,0.0065,6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08805037,-0.021,0.00543,7.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09122593,-0.037,0.00757,8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01044025,0.027,0.00519,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07013734,0.026,0.00467,2.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg16254309,-0.033,0.00507,1.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22376856,-0.026,0.00465,1.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18118795,-0.038,0.00496,1.7e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg16119613,-0.029,0.00481,1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg09866565,-0.031,0.00673,3.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23722790,0.041,0.00858,2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19702675,0.026,0.0057,7.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20664247,-0.042,0.006,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg18700744,-0.042,0.00627,3.6e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg25341560,-0.02,0.0045,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16247184,-0.037,0.00621,2.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg00110832,-0.045,0.00689,9.8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg09234599,-0.031,0.00484,8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg01387036,0.052,0.01118,2.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22879583,-0.043,0.00612,3.3e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg08471846,-0.054,0.00647,7.5e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg02745045,-0.038,0.00539,1.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg23136275,-0.024,0.00588,4.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00588920,0.016,0.00376,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08262220,-0.025,0.00387,5.6e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg17910564,-0.042,0.00739,1.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15110243,-0.033,0.00585,2.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12099051,-0.023,0.00567,3.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16797751,0.032,0.00731,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08857201,-0.026,0.00599,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16248926,-0.028,0.00709,8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00565412,-0.039,0.00597,5.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg04811945,0.03,0.00538,2.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg27291710,-0.033,0.0066,4.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05174975,-0.048,0.00615,4e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg10239388,0.025,0.00524,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16619991,-0.034,0.00431,3.1e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg01759110,-0.013,0.00309,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13857947,0.05,0.00918,6.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02466246,0.018,0.0035,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18944087,-0.035,0.0067,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14332524,-0.044,0.00718,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
